WeatherCat Data Export created at 09:38:13 21-Sep-14



Data for West Mersea - St Peters follows.

Date, Conditions, Ext. temperature,Dew Point,Wind chill,Pressure,Wind speed (10 Min. average),Average wind direction,Precipitation per hour,Precipitation total,Ext. humidity,Int. humidity,Int. temperature,Wind gust (10 Mins)
2014-09-05T10:49:00,Overcast,16.8,15.0,16.8,1017.01,1.4,357,0.00,41.10,89,66.0,21.7,1.9,
2014-09-05T10:59:00,Overcast,16.8,14.8,16.8,1017.01,1.9,344,0.00,41.10,88,66.0,21.7,5.2,
2014-09-05T11:09:00,Overcast,17.0,14.8,17.0,1017.01,1.4,341,0.00,41.10,87,66.0,21.7,4.7,
2014-09-05T11:19:00,Overcast,17.3,14.9,17.3,1016.91,1.4,360,0.00,41.10,86,66.0,21.6,3.3,
2014-09-05T11:29:00,Overcast,17.5,14.8,17.5,1016.81,1.4,348,0.00,41.10,84,67.0,21.6,6.0,
2014-09-05T11:39:00,Overcast,17.7,14.8,17.7,1016.81,2.7,4,0.00,41.10,83,67.0,21.6,3.9,
2014-09-05T11:49:00,Overcast,17.8,14.9,17.8,1016.81,3.3,344,0.00,41.10,83,68.0,21.6,6.6,
2014-09-05T11:59:00,Overcast,17.7,14.8,17.7,1016.81,2.7,12,0.00,41.10,83,67.0,21.7,6.6,
2014-09-05T12:09:00,Overcast,17.8,14.9,17.8,1016.71,1.4,350,0.00,41.10,83,67.0,21.6,2.7,
2014-09-05T12:19:00,Overcast,17.9,14.6,17.9,1016.71,1.4,339,0.00,41.10,81,67.0,21.6,3.3,
2014-09-05T12:29:00,Overcast,18.1,15.0,18.1,1016.71,1.4,347,0.00,41.10,82,69.0,21.7,2.7,
2014-09-05T12:39:00,Overcast,18.4,15.1,18.4,1016.71,2.7,343,0.00,41.10,81,68.0,21.7,4.7,
2014-09-05T12:49:00,Overcast,18.6,15.5,18.6,1016.61,1.4,347,0.00,41.10,82,67.0,21.7,3.9,
2014-09-05T12:59:00,Overcast,18.7,15.4,18.7,1016.71,2.7,349,0.00,41.10,81,67.0,21.7,6.0,
2014-09-05T13:09:00,Overcast,18.8,15.3,18.8,1016.61,1.4,335,0.00,41.10,80,68.0,21.7,5.2,
2014-09-05T13:19:00,Overcast,19.2,15.7,19.2,1016.51,1.4,322,0.00,41.10,80,67.0,21.8,2.7,
2014-09-05T13:29:00,Cloudy,19.3,15.4,19.3,1016.51,1.4,321,0.00,41.10,78,67.0,21.8,3.9,
2014-09-05T13:39:00,Cloudy,19.4,15.5,19.4,1016.41,1.4,333,0.00,41.10,78,67.0,21.7,3.3,
2014-09-05T13:49:00,Cloudy,19.5,15.1,19.5,1016.31,3.9,358,0.00,41.10,76,67.0,21.7,4.7,
2014-09-05T13:59:00,Cloudy,19.5,15.4,19.5,1016.31,1.4,344,0.00,41.10,77,67.0,21.7,5.2,
2014-09-05T14:09:00,Cloudy,20.0,15.4,20.0,1016.31,1.9,350,0.00,41.10,75,67.0,21.7,6.0,
2014-09-05T14:19:00,Cloudy,20.1,15.1,20.1,1016.31,1.9,308,0.00,41.10,73,67.0,21.8,5.2,
2014-09-05T14:29:00,Light Clouds,20.1,14.9,20.1,1016.01,3.3,339,0.00,41.10,72,67.0,21.7,4.7,
2014-09-05T14:39:00,Light Clouds,20.8,15.3,20.8,1016.11,2.7,315,0.00,41.10,71,68.0,21.8,4.7,
2014-09-05T14:49:00,Light Clouds,20.8,15.3,20.8,1016.11,2.7,324,0.00,41.10,71,68.0,21.8,3.9,
2014-09-05T14:59:00,Light Clouds,20.8,15.3,20.8,1016.00,1.9,332,0.00,41.10,71,68.0,21.8,3.3,
2014-09-05T15:09:00,Light Clouds,20.9,15.2,20.9,1016.00,1.9,336,0.00,41.10,70,68.0,21.9,5.2,
2014-09-05T15:19:00,Light Clouds,20.8,15.1,20.8,1016.00,1.9,325,0.00,41.10,70,67.0,22.0,5.2,
2014-09-05T15:29:00,Light Clouds,20.8,15.1,20.8,1015.90,2.7,326,0.00,41.10,70,66.0,22.0,6.6,
2014-09-05T15:39:00,Light Clouds,21.3,15.1,21.3,1015.90,3.9,331,0.00,41.10,68,66.0,22.0,5.2,
2014-09-05T15:49:00,Light Clouds,21.5,14.9,21.5,1015.80,1.9,318,0.00,41.10,66,66.0,22.0,3.3,
2014-09-05T15:59:00,Light Clouds,21.1,14.7,21.1,1015.70,1.4,334,0.00,41.10,67,66.0,22.1,4.7,
2014-09-05T16:09:00,Light Clouds,20.6,14.7,20.6,1015.80,3.3,340,0.00,41.10,69,66.0,22.1,5.2,
2014-09-05T16:19:00,Light Clouds,20.4,14.7,20.4,1015.70,1.4,335,0.00,41.10,70,66.0,22.2,2.7,
2014-09-05T16:29:00,Light Clouds,20.4,14.5,20.4,1015.80,0.6,323,0.00,41.10,69,66.0,22.2,3.9,
2014-09-05T16:39:00,Light Clouds,20.4,14.7,20.4,1015.90,2.7,354,0.00,41.10,70,66.0,22.2,4.7,
2014-09-05T16:49:00,Light Clouds,20.3,14.6,20.3,1015.80,0.6,341,0.00,41.10,70,66.0,22.2,2.7,
2014-09-05T16:59:00,Light Clouds,20.4,14.7,20.4,1015.80,0.6,339,0.00,41.10,70,66.0,22.2,1.9,
2014-09-05T17:09:00,Light Clouds,21.2,14.6,21.2,1015.70,1.9,345,0.00,41.10,66,66.0,22.2,2.7,
2014-09-05T17:19:00,Light Clouds,20.6,14.5,20.6,1015.60,1.4,338,0.00,41.10,68,66.0,22.2,3.3,
2014-09-05T17:29:00,Light Clouds,20.5,14.6,20.5,1015.60,1.4,345,0.00,41.10,69,66.0,22.2,1.9,
2014-09-05T17:39:00,Light Clouds,20.2,14.6,20.2,1015.70,1.4,340,0.00,41.10,70,66.0,22.2,2.7,
2014-09-05T17:49:00,Light Clouds,20.1,14.4,20.1,1015.60,0.6,4,0.00,41.10,70,66.0,22.2,1.4,
2014-09-05T17:59:00,Light Clouds,20.1,14.4,20.1,1015.60,0.6,359,0.00,41.10,70,66.0,22.2,2.7,
2014-09-05T18:09:00,Light Clouds,20.6,14.9,20.6,1015.60,0.0,345,0.00,41.10,70,66.0,22.2,1.9,
2014-09-05T18:19:00,Light Clouds,20.6,14.7,20.6,1015.50,0.0,320,0.00,41.10,69,66.0,22.2,1.4,
2014-09-05T18:29:00,Light Clouds,20.3,14.4,20.3,1015.60,0.0,351,0.00,41.10,69,66.0,22.2,2.7,
2014-09-05T18:39:00,Light Clouds,19.9,14.3,19.9,1015.60,0.0,359,0.00,41.10,70,66.0,22.2,1.9,
2014-09-05T18:49:00,Light Clouds,19.5,14.1,19.5,1015.60,0.6,15,0.00,41.10,71,66.0,22.2,2.7,
2014-09-05T18:59:00,Light Clouds,19.5,14.3,19.5,1015.60,0.0,355,0.00,41.10,72,65.0,22.2,0.6,
2014-09-05T19:09:00,Cloudy,19.0,14.0,19.0,1015.60,0.0,342,0.00,41.10,73,65.0,22.1,0.6,
2014-09-05T19:19:00,Cloudy,18.7,14.2,18.7,1015.50,0.0,22,0.00,41.10,75,65.0,22.1,0.0,
2014-09-05T19:29:00,Cloudy,18.2,13.9,18.2,1015.50,0.0,353,0.00,41.10,76,64.0,22.1,1.4,
2014-09-05T19:39:00,Cloudy,17.8,13.9,17.8,1015.70,0.0,349,0.00,41.10,78,65.0,22.1,1.4,
2014-09-05T19:49:00,Cloudy,17.6,13.7,17.6,1015.80,0.6,352,0.00,41.10,78,65.0,22.1,1.4,
2014-09-05T19:59:00,Overcast,17.5,13.8,17.5,1015.80,0.6,350,0.00,41.10,79,65.0,22.1,1.4,
2014-09-05T20:09:00,Overcast,17.4,13.7,17.4,1015.80,0.0,333,0.00,41.10,79,65.0,22.1,0.6,
2014-09-05T20:19:00,Overcast,17.3,13.6,17.3,1015.90,0.0,351,0.00,41.10,79,65.0,22.1,1.4,
2014-09-05T20:29:00,Overcast,17.2,13.5,17.2,1015.90,0.0,360,0.00,41.10,79,65.0,22.0,0.6,
2014-09-05T20:39:00,Overcast,17.0,13.5,17.0,1015.90,0.0,359,0.00,41.10,80,65.0,22.0,0.0,
2014-09-05T20:49:00,Overcast,16.9,13.8,16.9,1015.80,0.0,1,0.00,41.10,82,65.0,22.0,0.0,
2014-09-05T20:59:00,Overcast,16.6,13.7,16.6,1015.90,0.0,2,0.00,41.10,83,65.0,22.1,1.9,
2014-09-05T21:09:00,Overcast,16.4,13.5,16.4,1016.00,0.6,359,0.00,41.10,83,65.0,22.0,1.9,
2014-09-05T21:19:00,Overcast,16.3,13.4,16.3,1015.80,0.0,0,0.00,41.10,83,65.0,22.1,0.6,
2014-09-05T21:29:00,Overcast,16.0,13.1,16.0,1015.70,0.0,2,0.00,41.10,83,65.0,22.1,0.0,
2014-09-05T21:39:00,Overcast,15.9,13.4,15.9,1015.80,0.0,360,0.00,41.10,85,65.0,22.1,0.0,
2014-09-05T21:49:00,Overcast,15.7,13.2,15.7,1015.80,0.0,353,0.00,41.10,85,65.0,22.1,0.0,
2014-09-05T21:59:00,Overcast,15.6,13.3,15.6,1015.80,0.6,359,0.00,41.10,86,65.0,22.1,1.9,
2014-09-05T22:09:00,Overcast,15.7,13.4,15.7,1015.90,0.6,1,0.00,41.10,86,66.0,22.1,1.9,
2014-09-05T22:19:00,Overcast,15.6,13.4,15.6,1015.90,0.0,8,0.00,41.10,87,66.0,22.1,1.9,
2014-09-05T22:29:00,Overcast,15.4,13.2,15.4,1015.90,0.0,5,0.00,41.10,87,65.0,22.1,1.4,
2014-09-05T22:39:00,Overcast,15.3,13.3,15.3,1016.10,0.0,359,0.00,41.10,88,65.0,22.1,0.0,
2014-09-05T22:49:00,Overcast,15.2,13.2,15.2,1016.00,0.0,3,0.00,41.10,88,65.0,22.1,0.0,
2014-09-05T22:59:00,Overcast,14.9,13.1,14.9,1015.90,0.0,358,0.00,41.10,89,65.0,22.1,0.6,
2014-09-05T23:09:00,Overcast,14.8,13.2,14.8,1015.90,0.0,359,0.00,41.10,90,65.0,22.1,0.0,
2014-09-05T23:19:00,Heavy Clouds,14.7,13.2,14.7,1015.80,0.0,360,0.00,41.10,91,65.0,22.1,0.0,
2014-09-05T23:29:00,Heavy Clouds,14.5,13.1,14.5,1015.90,0.0,360,0.00,41.10,91,65.0,22.0,0.0,
2014-09-05T23:39:00,Heavy Clouds,14.4,12.9,14.4,1015.90,0.0,359,0.00,41.10,91,65.0,22.0,1.4,
2014-09-05T23:49:00,Heavy Clouds,14.5,13.2,14.5,1015.90,0.0,359,0.00,41.10,92,65.0,22.0,0.6,
2014-09-05T23:59:00,Heavy Clouds,14.4,13.1,14.4,1015.90,0.6,358,0.00,41.10,92,65.0,22.0,1.4,
2014-09-06T00:09:00,Heavy Clouds,14.3,13.0,14.3,1015.80,0.0,359,0.00,41.10,92,65.0,22.0,0.0,
2014-09-06T00:19:00,Heavy Clouds,14.0,12.7,14.0,1015.80,0.0,11,0.00,41.10,92,66.0,21.9,0.0,
2014-09-06T00:29:00,Heavy Clouds,13.9,12.9,13.9,1015.70,0.0,13,0.00,41.10,94,66.0,21.9,0.0,
2014-09-06T00:39:00,Heavy Clouds,13.7,12.8,13.7,1015.70,0.0,66,0.00,41.10,94,66.0,21.9,0.0,
2014-09-06T00:49:00,Heavy Clouds,13.5,12.6,13.5,1015.70,0.6,31,0.00,41.10,94,66.0,21.9,1.9,
2014-09-06T00:59:00,Heavy Clouds,13.7,12.9,13.7,1015.60,0.0,10,0.00,41.10,95,66.0,21.9,0.0,
2014-09-06T01:09:00,Heavy Clouds,13.8,13.2,13.8,1015.70,0.0,3,0.00,41.10,96,65.0,21.8,1.4,
2014-09-06T01:19:00,Heavy Clouds,13.9,13.3,13.9,1015.70,0.6,357,0.00,41.10,96,65.0,21.9,1.4,
2014-09-06T01:29:00,Heavy Clouds,13.8,13.2,13.8,1015.70,0.0,360,0.00,41.10,96,65.0,21.8,0.0,
2014-09-06T01:39:00,Heavy Clouds,13.5,12.9,13.5,1015.60,0.0,360,0.00,41.10,96,65.0,21.8,0.0,
2014-09-06T01:49:00,Heavy Clouds,13.2,12.6,13.2,1015.50,0.0,360,0.00,41.10,96,65.0,21.8,0.0,
2014-09-06T01:59:00,Heavy Clouds,13.2,12.6,13.2,1015.50,0.0,360,0.00,41.10,96,65.0,21.8,0.0,
2014-09-06T02:09:00,Heavy Clouds,13.2,12.6,13.2,1015.50,0.0,360,0.00,41.10,96,65.0,21.7,0.0,
2014-09-06T02:19:00,Heavy Clouds,13.2,12.7,13.2,1015.30,0.0,360,0.00,41.10,97,65.0,21.7,0.0,
2014-09-06T02:29:00,Heavy Clouds,13.0,12.5,13.0,1015.20,0.0,360,0.00,41.10,97,65.0,21.7,0.0,
2014-09-06T02:39:00,Heavy Clouds,13.0,12.5,13.0,1015.10,0.0,360,0.00,41.10,97,65.0,21.7,0.0,
2014-09-06T02:49:00,Heavy Clouds,12.9,12.4,12.9,1015.00,0.0,360,0.00,41.10,97,65.0,21.7,0.0,
2014-09-06T02:59:00,Heavy Clouds,12.8,12.3,12.8,1015.00,0.0,360,0.00,41.10,97,65.0,21.7,0.0,
2014-09-06T03:09:00,Heavy Clouds,12.7,12.2,12.7,1015.10,0.0,360,0.00,41.10,97,65.0,21.6,0.0,
2014-09-06T03:19:00,Heavy Clouds,12.7,12.2,12.7,1015.10,0.0,360,0.00,41.10,97,65.0,21.6,0.0,
2014-09-06T03:29:00,Heavy Clouds,12.7,12.2,12.7,1014.90,0.0,360,0.00,41.10,97,65.0,21.6,0.0,
2014-09-06T03:39:00,Heavy Clouds,12.8,12.3,12.8,1014.90,0.0,31,0.00,41.10,97,65.0,21.6,0.0,
2014-09-06T03:49:00,Heavy Clouds,12.9,12.4,12.9,1014.80,0.0,30,0.00,41.10,97,65.0,21.6,0.6,
2014-09-06T03:59:00,Heavy Clouds,13.0,12.9,13.0,1014.90,0.0,72,0.00,41.10,99,65.0,21.6,0.6,
2014-09-06T04:09:00,Heavy Clouds,13.2,13.1,13.2,1014.90,0.0,28,0.00,41.10,99,65.0,21.6,0.0,
2014-09-06T04:19:00,Heavy Clouds,13.2,13.1,13.2,1014.90,0.0,356,0.00,41.10,99,65.0,21.5,0.6,
2014-09-06T04:29:00,Heavy Clouds,13.3,13.1,13.3,1014.80,0.0,359,0.00,41.10,99,65.0,21.5,0.0,
2014-09-06T04:39:00,Heavy Clouds,13.3,13.1,13.3,1014.80,0.0,357,0.00,41.10,99,65.0,21.5,0.0,
2014-09-06T04:49:00,Heavy Clouds,13.4,13.2,13.4,1014.80,0.0,356,0.00,41.10,99,65.0,21.5,0.0,
2014-09-06T04:59:00,Heavy Clouds,13.4,13.2,13.4,1014.60,0.0,359,0.00,41.10,99,65.0,21.5,0.0,
2014-09-06T05:09:00,Heavy Clouds,13.4,13.2,13.4,1014.60,0.0,360,0.00,41.10,99,65.0,21.5,0.0,
2014-09-06T05:19:00,Heavy Clouds,13.5,13.4,13.5,1014.71,0.0,360,0.00,41.10,99,65.0,21.4,0.0,
2014-09-06T05:29:00,Heavy Clouds,13.5,13.4,13.5,1014.60,0.0,276,0.00,41.10,99,65.0,21.4,0.0,
2014-09-06T05:39:00,Heavy Clouds,13.6,13.4,13.6,1014.60,0.0,261,0.00,41.10,99,65.0,21.4,0.0,
2014-09-06T05:49:00,Heavy Clouds,13.7,13.5,13.7,1014.60,0.0,332,0.00,41.10,99,65.0,21.4,0.6,
2014-09-06T05:59:00,Heavy Clouds,13.8,13.6,13.8,1014.50,0.0,352,0.00,41.10,99,65.0,21.4,0.0,
2014-09-06T06:09:00,Heavy Clouds,14.0,13.7,14.0,1014.60,0.0,357,0.00,41.10,98,65.0,21.4,0.0,
2014-09-06T06:19:00,Heavy Clouds,14.0,13.7,14.0,1014.61,0.0,359,0.00,41.10,98,65.0,21.3,0.0,
2014-09-06T06:29:00,Heavy Clouds,14.2,13.9,14.2,1014.61,0.0,360,0.00,41.10,98,65.0,21.3,0.0,
2014-09-06T06:39:00,Heavy Clouds,14.3,14.0,14.3,1014.61,0.0,354,0.00,41.10,98,64.0,21.3,0.0,
2014-09-06T06:49:00,Heavy Clouds,14.3,13.8,14.3,1014.71,0.0,295,0.00,41.10,97,65.0,21.3,0.6,
2014-09-06T06:59:00,Heavy Clouds,14.4,13.9,14.4,1014.71,0.0,317,0.00,41.10,97,65.0,21.3,0.6,
2014-09-06T07:09:00,Heavy Clouds,14.5,14.0,14.5,1014.81,0.0,336,0.00,41.10,97,65.0,21.3,0.6,
2014-09-06T07:19:00,Heavy Clouds,14.7,14.2,14.7,1014.81,0.0,360,0.00,41.10,97,65.0,21.2,0.0,
2014-09-06T07:29:00,Heavy Clouds,14.7,14.2,14.7,1014.91,0.6,325,0.00,41.10,97,65.0,21.2,1.4,
2014-09-06T07:39:00,Heavy Clouds,14.9,14.3,14.9,1015.01,0.0,331,0.00,41.10,96,65.0,21.2,1.4,
2014-09-06T07:49:00,Heavy Clouds,15.0,14.2,15.0,1014.91,0.0,1,0.00,41.10,95,65.0,21.2,0.0,
2014-09-06T07:59:00,Heavy Clouds,15.2,14.4,15.2,1015.01,0.0,331,0.00,41.10,95,65.0,21.2,0.0,
2014-09-06T08:09:00,Heavy Clouds,15.3,14.3,15.3,1015.11,0.0,272,0.00,41.10,94,65.0,21.2,0.0,
2014-09-06T08:19:00,Heavy Clouds,15.4,14.4,15.4,1015.11,0.0,293,0.00,41.10,94,65.0,21.2,0.6,
2014-09-06T08:29:00,Heavy Clouds,15.5,14.5,15.5,1015.11,0.0,297,0.00,41.10,94,65.0,21.2,0.0,
2014-09-06T08:39:00,Heavy Clouds,15.9,14.8,15.9,1015.01,0.0,299,0.00,41.10,93,65.0,21.2,0.0,
2014-09-06T08:49:00,Overcast,16.2,14.6,16.2,1015.11,0.0,339,0.00,41.10,90,65.0,21.2,0.0,
2014-09-06T08:59:00,Overcast,16.5,14.7,16.5,1015.11,0.0,335,0.00,41.10,89,65.0,21.2,0.6,
2014-09-06T09:09:00,Overcast,16.8,14.6,16.8,1015.21,0.0,349,0.00,41.10,87,65.0,21.2,0.0,
2014-09-06T09:19:00,Overcast,17.2,14.5,17.2,1015.21,0.0,336,0.00,41.10,84,66.0,21.2,0.6,
2014-09-06T09:29:00,Overcast,17.7,14.6,17.7,1015.21,0.0,335,0.00,41.10,82,66.0,21.2,1.4,
2014-09-06T09:39:00,Overcast,18.0,14.7,18.0,1015.21,0.0,241,0.00,41.10,81,66.0,21.3,0.6,
2014-09-06T09:49:00,Overcast,18.2,14.7,18.2,1015.21,0.0,202,0.00,41.10,80,66.0,21.3,1.4,
2014-09-06T09:59:00,Overcast,18.3,15.0,18.3,1015.21,0.0,197,0.00,41.10,81,66.0,21.3,0.6,
2014-09-06T10:09:00,Overcast,18.1,15.0,18.1,1015.31,0.0,256,0.00,41.10,82,66.0,21.3,0.6,
2014-09-06T10:19:00,Overcast,18.4,15.3,18.4,1015.31,0.0,235,0.00,41.10,82,67.0,21.3,0.6,
2014-09-06T10:29:00,Overcast,19.2,15.7,19.2,1015.21,0.0,198,0.00,41.10,80,67.0,21.4,0.0,
2014-09-06T10:39:00,Cloudy,20.1,15.7,20.1,1015.21,0.0,163,0.00,41.10,76,68.0,21.4,1.4,
2014-09-06T10:49:00,Light Clouds,20.6,15.6,20.6,1015.31,0.6,166,0.00,41.10,73,69.0,21.3,1.4,
2014-09-06T10:59:00,Light Clouds,20.2,15.2,20.2,1015.31,0.0,150,0.00,41.10,73,69.0,21.5,0.6,
2014-09-06T11:09:00,Light Clouds,20.2,15.0,20.2,1015.11,0.0,160,0.00,41.10,72,69.0,21.5,0.6,
2014-09-06T11:19:00,Light Clouds,20.6,15.1,20.6,1015.21,0.0,162,0.00,41.10,71,69.0,21.5,0.6,
2014-09-06T11:29:00,Light Clouds,20.8,14.4,20.8,1015.20,0.0,143,0.00,41.10,67,69.0,21.6,1.4,
2014-09-06T11:39:00,Light Clouds,21.2,13.9,21.2,1015.10,1.4,142,0.00,41.10,63,69.0,21.6,2.7,
2014-09-06T11:49:00,Light Clouds,21.2,13.9,21.2,1014.90,0.6,171,0.00,41.10,63,69.0,21.7,2.7,
2014-09-06T11:59:00,Light Clouds,21.6,14.7,21.6,1015.00,1.4,174,0.00,41.10,65,69.0,21.8,2.7,
2014-09-06T12:09:00,Light Clouds,21.5,14.6,21.5,1014.90,0.6,128,0.00,41.10,65,69.0,21.8,3.3,
2014-09-06T12:19:00,Light Clouds,21.5,14.4,21.5,1014.90,0.6,116,0.00,41.10,64,69.0,21.8,2.7,
2014-09-06T12:29:00,Light Clouds,20.8,14.7,20.8,1014.80,0.6,131,0.00,41.10,68,68.0,22.0,2.7,
2014-09-06T12:39:00,Cloudy,19.5,14.9,19.5,1014.80,1.4,95,0.00,41.10,75,69.0,21.9,2.7,
2014-09-06T12:49:00,Cloudy,19.5,15.4,19.5,1014.80,0.0,51,0.00,41.10,77,69.0,21.9,1.4,
2014-09-06T12:59:00,Overcast,19.5,15.8,19.5,1014.80,0.6,97,0.00,41.10,79,69.0,21.9,2.7,
2014-09-06T13:09:00,Cloudy,19.8,15.6,19.8,1014.70,1.4,132,0.00,41.10,77,68.0,22.0,3.3,
2014-09-06T13:19:00,Cloudy,20.2,15.6,20.2,1014.80,0.6,125,0.00,41.10,75,68.0,22.0,2.7,
2014-09-06T13:29:00,Cloudy,20.5,15.7,20.5,1014.60,0.6,141,0.00,41.10,74,68.0,22.1,2.7,
2014-09-06T13:39:00,Light Clouds,20.9,15.7,20.9,1014.60,1.9,111,0.00,41.10,72,68.0,22.0,2.7,
2014-09-06T13:49:00,Light Clouds,20.9,15.7,20.9,1014.50,1.4,103,0.00,41.10,72,69.0,22.1,3.3,
2014-09-06T13:59:00,Light Clouds,22.1,15.9,22.1,1014.30,0.6,138,0.00,41.10,68,69.0,22.2,3.3,
2014-09-06T14:09:00,Light Clouds,22.1,15.7,22.1,1014.50,1.4,164,0.00,41.10,67,69.0,22.2,2.7,
2014-09-06T14:19:00,Light Clouds,21.2,15.5,21.2,1014.40,2.7,165,0.00,41.10,70,68.0,22.2,3.9,
2014-09-06T14:29:00,Light Clouds,20.8,15.8,20.8,1014.30,1.9,175,0.00,41.10,73,69.0,22.2,3.9,
2014-09-06T14:39:00,Light Clouds,21.1,15.6,21.1,1014.20,1.9,164,0.00,41.10,71,69.0,22.3,3.3,
2014-09-06T14:49:00,Light Clouds,21.1,15.2,21.1,1014.40,2.7,179,0.00,41.10,69,68.0,22.3,3.3,
2014-09-06T14:59:00,Light Clouds,20.8,15.8,20.8,1014.30,1.9,175,0.00,41.10,73,68.0,22.3,5.2,
2014-09-06T15:09:00,Light Clouds,20.8,15.6,20.8,1014.40,1.9,112,0.00,41.10,72,68.0,22.3,3.3,
2014-09-06T15:19:00,Light Clouds,20.8,15.6,20.8,1014.40,3.3,28,0.00,41.10,72,68.0,22.4,3.9,
2014-09-06T15:29:00,Light Clouds,20.6,15.6,20.6,1014.30,2.7,359,0.00,41.10,73,68.0,22.4,4.7,
2014-09-06T15:39:00,Light Clouds,20.6,15.6,20.6,1014.30,0.6,351,0.00,41.10,73,68.0,22.4,3.3,
2014-09-06T15:49:00,Cloudy,20.3,15.5,20.3,1014.40,1.9,330,0.00,41.10,74,68.0,22.4,3.3,
2014-09-06T15:59:00,Cloudy,20.2,15.8,20.2,1014.40,1.9,323,0.00,41.10,76,68.0,22.4,2.7,
2014-09-06T16:09:00,Cloudy,20.3,15.7,20.3,1014.30,1.4,341,0.00,41.10,75,69.0,22.4,4.7,
2014-09-06T16:19:00,Cloudy,20.2,15.8,20.2,1014.30,1.4,321,0.00,41.10,76,69.0,22.4,3.3,
2014-09-06T16:29:00,Cloudy,20.4,15.6,20.4,1014.40,1.4,335,0.00,41.10,74,69.0,22.5,3.9,
2014-09-06T16:39:00,Cloudy,20.6,15.8,20.6,1014.40,0.6,310,0.00,41.10,74,69.0,22.4,2.7,
2014-09-06T16:49:00,Cloudy,20.5,15.7,20.5,1014.60,0.0,329,0.00,41.10,74,69.0,22.5,2.7,
2014-09-06T16:59:00,Cloudy,20.7,15.9,20.7,1014.50,1.4,357,0.00,41.10,74,69.0,22.5,2.7,
2014-09-06T17:09:00,Light Clouds,20.9,15.9,20.9,1014.50,0.6,356,0.00,41.10,73,69.0,22.5,3.3,
2014-09-06T17:19:00,Light Clouds,21.2,15.7,21.2,1014.40,1.9,24,0.00,41.10,71,69.0,22.5,3.3,
2014-09-06T17:29:00,Light Clouds,21.0,15.5,21.0,1014.40,0.6,64,0.00,41.10,71,69.0,22.6,1.9,
2014-09-06T17:39:00,Light Clouds,20.6,15.4,20.6,1014.40,0.6,30,0.00,41.10,72,69.0,22.6,1.4,
2014-09-06T17:49:00,Light Clouds,20.4,15.2,20.4,1014.50,0.0,353,0.00,41.10,72,69.0,22.7,0.6,
2014-09-06T17:59:00,Light Clouds,20.4,15.4,20.4,1014.29,0.0,0,0.00,41.10,73,69.0,22.7,1.9,
2014-09-06T18:09:00,Cloudy,20.3,15.5,20.3,1014.50,0.6,346,0.00,41.10,74,69.0,22.7,1.4,
2014-09-06T18:19:00,Cloudy,20.4,15.6,20.4,1014.50,0.0,56,0.00,41.10,74,69.0,22.7,0.6,
2014-09-06T18:29:00,Light Clouds,20.5,15.5,20.5,1014.40,0.0,55,0.00,41.10,73,69.0,22.7,1.4,
2014-09-06T18:39:00,Cloudy,20.2,15.4,20.2,1014.49,0.0,72,0.00,41.10,74,69.0,22.8,0.0,
2014-09-06T18:49:00,Cloudy,19.8,15.2,19.8,1014.59,0.0,51,0.00,41.10,75,69.0,22.8,0.6,
2014-09-06T18:59:00,Cloudy,19.4,15.3,19.4,1014.50,0.0,360,0.00,41.10,77,69.0,22.7,0.0,
2014-09-06T19:09:00,Overcast,18.9,15.2,18.9,1014.60,0.0,27,0.00,41.10,79,69.0,22.7,0.0,
2014-09-06T19:19:00,Overcast,18.4,15.1,18.4,1014.59,0.0,42,0.00,41.10,81,69.0,22.8,0.0,
2014-09-06T19:29:00,Overcast,17.9,14.6,17.9,1014.70,0.0,16,0.00,41.10,81,69.0,22.8,0.0,
2014-09-06T19:39:00,Overcast,17.6,14.7,17.6,1014.60,0.0,24,0.00,41.10,83,69.0,22.7,0.0,
2014-09-06T19:49:00,Overcast,17.3,14.6,17.3,1014.79,0.0,48,0.00,41.10,84,70.0,23.1,0.0,
2014-09-06T19:59:00,Overcast,17.1,14.6,17.1,1014.90,0.0,18,0.00,41.10,85,69.0,22.7,0.0,
2014-09-06T20:09:00,Overcast,16.8,14.4,16.8,1015.00,0.0,356,0.00,41.10,86,69.0,22.8,0.0,
2014-09-06T20:19:00,Overcast,16.5,14.5,16.5,1015.00,0.0,353,0.00,41.10,88,69.0,22.8,0.0,
2014-09-06T20:29:00,Overcast,16.2,14.4,16.2,1015.10,0.0,12,0.00,41.10,89,69.0,22.8,0.0,
2014-09-06T20:39:00,Overcast,16.0,14.4,16.0,1015.20,0.0,35,0.00,41.10,90,69.0,22.7,0.0,
2014-09-06T20:49:00,Heavy Clouds,15.9,14.4,15.9,1015.10,0.0,42,0.00,41.10,91,69.0,22.8,0.0,
2014-09-06T20:59:00,Heavy Clouds,15.9,14.6,15.9,1015.20,0.0,44,0.00,41.10,92,69.0,22.8,0.0,
2014-09-06T21:09:00,Heavy Clouds,15.8,14.5,15.8,1015.20,0.0,50,0.00,41.10,92,69.0,22.8,0.0,
2014-09-06T21:19:00,Heavy Clouds,15.8,14.5,15.8,1015.20,0.0,344,0.00,41.10,92,69.0,22.7,0.0,
2014-09-06T21:29:00,Heavy Clouds,15.7,14.6,15.7,1015.20,0.0,330,0.00,41.10,93,69.0,22.7,0.0,
2014-09-06T21:39:00,Heavy Clouds,15.7,14.6,15.7,1015.40,0.0,344,0.00,41.10,93,69.0,22.8,0.6,
